status,id,name,family,description,seed,data_kind,cv_policy,dataset_yaml,requested_epochs,actual_epochs,train_minutes,best_pt,save_dir,per_class_csv,unknown_filtered_aug_args,hp_mode,hp_source,hp_params,precision,recall,f1,mAP50,mAP75,mAP50_95,inference_ms_per_image,mAP50_95_delta_vs_B01
OK,Y13,yolo_mosaic_hsv_geo,yolo_combo,Mosaic + HSV + 약한 geometry,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\summary\runtime_processed.yaml,10,10,32.57749712499984,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y13_yolo_mosaic_hsv_geo_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y13_yolo_mosaic_hsv_geo_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\Y13_yolo_mosaic_hsv_geo_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.786416705823744,0.7695682274857222,0.7779012475123654,0.8365478049492976,0.8284634270984693,0.7883960606841185,1.3977532941301771,-0.026365231919094567
OK,C02,opencv_brightness_contrast,opencv_single,OpenCV static augmentation: brightness_contrast,42,opencv,brightness_contrast,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\brightness_contrast\seed_42\data.yaml,10,10,33.45683540499983,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C02_opencv_brightness_contrast_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C02_opencv_brightness_contrast_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\C02_opencv_brightness_contrast_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7282669835875195,0.8155124801167073,0.7694244261385756,0.815912956473434,0.8110625239525748,0.7858136717105034,1.7806860063032928,-0.028947620892709636
OK,C04,opencv_clahe,opencv_single,OpenCV static augmentation: clahe,42,opencv,clahe,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\clahe\seed_42\data.yaml,10,10,33.72293634833283,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C04_opencv_clahe_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C04_opencv_clahe_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\C04_opencv_clahe_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7743488957976388,0.7457391464454767,0.7597747874537546,0.8110056903741002,0.8034806150800073,0.7808436040615285,1.803642434981152,-0.03391768854168453
OK,C10,opencv_perspective,opencv_single,OpenCV static augmentation: perspective,42,opencv,perspective,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\perspective\seed_42\data.yaml,10,10,33.2196722916667,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C10_opencv_perspective_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C10_opencv_perspective_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\C10_opencv_perspective_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.789874659808704,0.7760646819606902,0.7829087759690782,0.821838933717264,0.8169882559425105,0.7786740001579809,1.7679171286132365,-0.03608729244523212
OK,Y06,yolo_shear,yolo_single,약한 shear 기울임,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\summary\runtime_processed.yaml,10,10,32.786291630000534,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y06_yolo_shear_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y06_yolo_shear_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\Y06_yolo_shear_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.8032864051890839,0.7687223622934641,0.78562440079016,0.8233615904117415,0.8160626017559924,0.7767543949494317,1.5740898230038194,-0.0380068976537814
OK,Y15,yolo_balanced_combo,yolo_combo,색/기하/multi-image를 모두 약하게 섞은 조합,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\summary\runtime_processed.yaml,10,10,32.79509341499943,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y15_yolo_balanced_combo_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y15_yolo_balanced_combo_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\Y15_yolo_balanced_combo_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7831617251528106,0.793237361527025,0.7881673438641621,0.8308182688626919,0.8233526054486623,0.7741693922536439,1.8800509314100151,-0.040591900349569165
OK,Y12,yolo_geometry_combo,yolo_combo,회전/이동/scale/shear/perspective/flip 조합,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\summary\runtime_processed.yaml,10,10,32.5623548683332,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y12_yolo_geometry_combo_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y12_yolo_geometry_combo_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\Y12_yolo_geometry_combo_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7850777717214409,0.8015936620189855,0.7932497587359328,0.8412989156716306,0.8349164692905124,0.7649871547267079,1.404918309714542,-0.0497741378765052
OK,H04,cv_jpeg_plus_yolo_hsv_geo,hybrid,업로드 압축 품질 저하 + YOLO 색/기하 변화,42,opencv,jpeg_compression,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\jpeg_compression\seed_42\data.yaml,10,10,33.49541130833386,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\H04_cv_jpeg_plus_yolo_hsv_geo_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\H04_cv_jpeg_plus_yolo_hsv_geo_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\H04_cv_jpeg_plus_yolo_hsv_geo_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7843309016666672,0.7990267977458153,0.7916106499047532,0.8270664740645809,0.823204445940853,0.7597505947103684,1.8125166743369636,-0.05501069789284463
OK,H01,cv_photo_plus_yolo_geo,hybrid,OpenCV photometric + YOLO online geometry,42,opencv,photometric_combo,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\photometric_combo\seed_42\data.yaml,10,10,33.3782980300001,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\H01_cv_photo_plus_yolo_geo_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\H01_cv_photo_plus_yolo_geo_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\H01_cv_photo_plus_yolo_geo_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7589535301601037,0.8252445292853204,0.7907120514535436,0.8301806270984293,0.8225224252454248,0.7568049449708975,1.7465110854728096,-0.05795634763231561
OK,Y03,yolo_rotation,yolo_single,약한 회전,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\summary\runtime_processed.yaml,10,10,32.606433136667086,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y03_yolo_rotation_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y03_yolo_rotation_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\Y03_yolo_rotation_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.8025193619953563,0.7648502988161097,0.7832321744827941,0.8379455305357281,0.826824221943745,0.738617341288493,1.5572561564661058,-0.07614395131472007
OK,Y07,yolo_perspective,yolo_single,약한 원근 왜곡,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\summary\runtime_processed.yaml,10,10,32.78180423000013,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y07_yolo_perspective_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\Y07_yolo_perspective_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\Y07_yolo_perspective_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7785120936184531,0.7849627639549903,0.7817241215219489,0.8280091051970362,0.8218267302388165,0.7342168249797293,1.449305769994386,-0.08054446762348377
OK,H02,cv_geo_plus_yolo_hsv,hybrid,OpenCV geometry + YOLO online HSV,42,opencv,geometric_combo,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\geometric_combo\seed_42\data.yaml,10,10,33.39625496333368,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\H02_cv_geo_plus_yolo_hsv_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\H02_cv_geo_plus_yolo_hsv_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\H02_cv_geo_plus_yolo_hsv_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7951421396707765,0.7640749187404032,0.7792990237999344,0.8109240941387872,0.7936294897208344,0.6716785685717053,1.6262641525192645,-0.1430827240315078
OK,C14,opencv_mixed_combo,opencv_combo,OpenCV static augmentation: mixed_combo,42,opencv,mixed_combo,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\mixed_combo\seed_42\data.yaml,10,10,33.22098521999918,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C14_opencv_mixed_combo_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C14_opencv_mixed_combo_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\C14_opencv_mixed_combo_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7397261115783395,0.7658023349072306,0.7525383990729775,0.7996070341816595,0.7819312716926793,0.6704335691289953,1.6727743752115405,-0.14432772347421774
OK,C09,opencv_affine,opencv_single,OpenCV static augmentation: affine,42,opencv,affine,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\affine\seed_42\data.yaml,10,10,33.381807728333904,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C09_opencv_affine_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C09_opencv_affine_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\C09_opencv_affine_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7552913308500792,0.7940958226908655,0.7742076463871009,0.8056631302444303,0.7849182277498288,0.6384342199794159,1.7407785098058683,-0.1763270726237972
OK,C13,opencv_geometric_combo,opencv_combo,OpenCV static augmentation: geometric_combo,42,opencv,geometric_combo,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\geometric_combo\seed_42\data.yaml,10,10,33.32797237166669,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C13_opencv_geometric_combo_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\C13_opencv_geometric_combo_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\C13_opencv_geometric_combo_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7265908172293963,0.6942091897176335,0.7100309966480702,0.7472587499945006,0.7270663551659711,0.627043248300409,1.7498649250244596,-0.18771804430280403
OK,H03,cv_mixed_plus_yolo_light,hybrid,OpenCV mixed + 약한 YOLO online augmentation,42,opencv,mixed_combo,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\opencv_datasets\mixed_combo\seed_42\data.yaml,10,10,33.74101094666694,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\H03_cv_mixed_plus_yolo_light_seed42_e10\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\runs\H03_cv_mixed_plus_yolo_light_seed42_e10,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\02_experiment_augmentation\report\per_class\H03_cv_mixed_plus_yolo_light_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.7526553212415716,0.7731984014491365,0.7627885721574265,0.8110303824946434,0.7573841252243969,0.5948705356069902,1.835878373391128,-0.21989075699622285
