class_id,class_name,mAP50_95,train,val
0,고철류/고철,0.017819999999999996,13,2
1,고철류/골프채,0.7636393442622949,9,2
2,고철류/기타,0.013921875,10,2
3,고철류/비철금속,0.03982770270270271,9,2
4,고철류/전기프라이팬,0.04926521739130436,9,2
5,고철류/주전자,0.1591037234042553,9,3
6,고철류/철옷걸이,0.8482777777777779,12,2
7,고철류/프라이팬,0.5655,9,3
8,나무/기타,0.005210526315789474,13,2
9,나무/나무행거,0.23476898734177212,9,2
10,나무/도마,0.7619999999999998,9,2
11,나무/액자,0.3176986842105264,14,3
12,나무/장식품,0.08764285714285713,12,2
13,나무/주걱,0.08301264167393199,10,2
14,나무/주방용품,0.0932287732233417,12,4
15,나무/포장재,0.015307692307692305,9,2
16,도기류/그릇류,0.3185000000000001,15,3
17,도기류/기타,0.0,6,2
18,도기류/뚝배기,0.1587434210526315,9,2
19,도기류/받침,0.0030101351351351354,9,2
20,도기류/병,0.004256684491978609,10,1
21,도기류/장식품,0.5147307692307692,10,2
22,도기류/주전자,0.6705000000000001,9,2
23,도기류/컵,0.31935714285714273,10,2
24,도기류/항아리,0.009281250000000001,10,2
25,도기류/화분,0.5553999999999999,10,2
26,비닐/과자봉지,0.12922945205479447,9,2
27,비닐/기타,0.495,7,2
28,비닐/리필용기,0.4455,9,2
29,비닐/봉투,0.4993461538461538,10,2
30,비닐/에어캡,0.27358333333333335,9,2
31,비닐/일회용덮개,0.0,9,2
32,비닐/포장제,0.012040540540540542,9,2
33,스티로폼/네모트레이,0.2582434210526316,18,3
34,스티로폼/보호재,0.7619999999999998,11,2
35,스티로폼/스티로폼,0.45723571428571425,10,3
36,스티로폼/포장용기,0.1319427860696517,10,3
37,유리병/기타,0.13298000000000004,9,2
38,유리병/기타술병,0.05955000000000001,9,2
39,유리병/맥주병,0.16918848167539272,9,2
40,유리병/물병,0.0330734375,9,2
41,유리병/박카스병,0.05186220472440946,10,2
42,유리병/소주병,0.07461363636363635,9,2
43,유리병/음료수병,0.00396,9,2
44,유리병/주방용기,0.04455,9,2
45,의류/기타,0.21590773117520637,5,0
46,의류/기타의류,0.0099,9,2
47,의류/레깅스,0.4955,9,2
48,의류/면의류,0.14541791044776115,9,2
49,의류/상의,0.44606896551724134,13,2
50,의류/외투,0.12639444444444445,10,2
51,의류/원피스,0.03708467432950191,9,2
52,의류/하의,0.14850000000000002,9,2
53,의류/합성섬유,0.47121428571428564,9,2
54,종이류/기타,0.0,9,2
55,종이류/노트,0.5375833333333333,10,2
56,종이류/상자류,0.010953816371681415,9,3
57,종이류/신문지,0.0495,9,2
58,종이류/신발상자,0.07136956521739131,9,2
59,종이류/음료수곽,0.21648769122560235,9,2
60,종이류/종이봉투,0.4566111111111111,9,2
61,종이류/책자,0.4713188405797101,9,2
62,종이류/포장상자,0.037813299232736575,10,2
63,캔류/기타,0.21590773117520637,5,0
64,캔류/맥주캔,0.4455,10,2
65,캔류/스팸류,0.165,9,2
66,캔류/음료수캔,0.014861013986013989,9,2
67,캔류/참기름캔,0.061875,9,2
68,캔류/커피캔,0.006102739726027397,10,2
69,캔류/통조림캔,0.0193695652173913,9,2
70,페트병/기타,0.004739361702127659,9,2
71,페트병/일회용음료수잔,0.00385,9,2
72,페트병/페트병,0.28428846153846143,10,2
73,플라스틱류/기타,0.012021239406779663,11,2
74,플라스틱류/대용량플라스틱통,0.6705000000000001,16,2
75,플라스틱류/밀폐용기,0.0,18,2
76,플라스틱류/바구니,0.10560380479735318,12,3
77,플라스틱류/욕실용품,0.011421444001329346,11,3
78,플라스틱류/장남감,0.10461363636363637,10,2
79,형광등/LED전구,0.022702203692674207,9,3
80,형광등/기타,0.21590773117520637,14,0
81,형광등/백열전구,0.16552941176470592,10,2
82,형광등/안정기내장형,0.7121666666666665,9,2
83,형광등/직관형,0.0618845686992746,9,2
84,형광등/콤팩트형,0.002190265486725664,11,2
85,형광등/환형,0.6705000000000001,9,2
