class_id,class_name,mAP50_95,train,val
0,고철류/고철,0.03620210253456221,13,2
1,고철류/골프채,0.4854852744310575,9,2
2,고철류/기타,0.009281250000000001,10,2
3,고철류/비철금속,0.007860434120335111,9,2
4,고철류/전기프라이팬,0.07428682786702365,9,2
5,고철류/주전자,0.0376283308195073,9,3
6,고철류/철옷걸이,0.23973750000000002,12,2
7,고철류/프라이팬,0.23398856750512226,9,3
8,나무/기타,0.032239464882943145,13,2
9,나무/나무행거,0.38160673187571914,9,2
10,나무/도마,0.2538238636363637,9,2
11,나무/액자,0.27239424603174606,14,3
12,나무/장식품,0.007263522709289444,12,2
13,나무/주걱,0.005189516129032258,10,2
14,나무/주방용품,0.264042558658997,12,4
15,나무/포장재,0.02798621829993908,9,2
16,도기류/그릇류,0.29752107279693485,15,3
17,도기류/기타,0.0326998381319741,6,2
18,도기류/뚝배기,0.05409086918349432,9,2
19,도기류/받침,0.018,9,2
20,도기류/병,0.01629175824175824,10,1
21,도기류/장식품,0.15868079096045204,10,2
22,도기류/주전자,0.17990741534526644,9,2
23,도기류/컵,0.1457374250115367,10,2
24,도기류/항아리,0.19866,10,2
25,도기류/화분,0.4776876664977049,10,2
26,비닐/과자봉지,0.008581490683229814,9,2
27,비닐/기타,0.45480232558139544,7,2
28,비닐/리필용기,0.38785526315789454,9,2
29,비닐/봉투,0.4090721840296139,10,2
30,비닐/에어캡,0.4643333333333334,9,2
31,비닐/일회용덮개,0.0,9,2
32,비닐/포장제,0.027828974788128624,9,2
33,스티로폼/네모트레이,0.1110209283050145,18,3
34,스티로폼/보호재,0.19037158630842843,11,2
35,스티로폼/스티로폼,0.2843404761904763,10,3
36,스티로폼/포장용기,0.180475,10,3
37,유리병/기타,0.02461885202176464,9,2
38,유리병/기타술병,0.02664579242437178,9,2
39,유리병/맥주병,0.37210344827586206,9,2
40,유리병/물병,0.01982336956521739,9,2
41,유리병/박카스병,0.0,10,2
42,유리병/소주병,0.018259493670886077,9,2
43,유리병/음료수병,0.031224108772925536,9,2
44,유리병/주방용기,0.07382210401891252,9,2
45,의류/기타,0.15595028701899225,5,0
46,의류/기타의류,0.03324788441692467,9,2
47,의류/레깅스,0.06069855072463768,9,2
48,의류/면의류,0.016190217391304346,9,2
49,의류/상의,0.3883453895071542,13,2
50,의류/외투,0.396,10,2
51,의류/원피스,0.06973256410256409,9,2
52,의류/하의,0.4633530505952382,9,2
53,의류/합성섬유,0.429625,9,2
54,종이류/기타,0.0,9,2
55,종이류/노트,0.38209487179487184,10,2
56,종이류/상자류,0.009265975130059638,9,3
57,종이류/신문지,0.019206222054684453,9,2
58,종이류/신발상자,0.08451739130434784,9,2
59,종이류/음료수곽,0.08228255578093305,9,2
60,종이류/종이봉투,0.05084999999999999,9,2
61,종이류/책자,0.4125791925465839,9,2
62,종이류/포장상자,0.0033561151079136687,10,2
63,캔류/기타,0.15595028701899225,5,0
64,캔류/맥주캔,0.230008064516129,10,2
65,캔류/스팸류,0.1713829787234042,9,2
66,캔류/음료수캔,0.021502105263157892,9,2
67,캔류/참기름캔,0.012122139764996907,9,2
68,캔류/커피캔,0.01923333333333333,10,2
69,캔류/통조림캔,0.2990654472996945,9,2
70,페트병/기타,0.0018917197452229298,9,2
71,페트병/일회용음료수잔,0.022861638823181544,9,2
72,페트병/페트병,0.13555805533596832,10,2
73,플라스틱류/기타,0.0025420943545203314,11,2
74,플라스틱류/대용량플라스틱통,0.616563440348501,16,2
75,플라스틱류/밀폐용기,0.0,18,2
76,플라스틱류/바구니,0.20264901960784315,12,3
77,플라스틱류/욕실용품,0.004750251593425026,11,3
78,플라스틱류/장남감,0.015043521049753955,10,2
79,형광등/LED전구,0.009335763384244581,9,3
80,형광등/기타,0.15595028701899225,14,0
81,형광등/백열전구,0.03275278662420382,10,2
82,형광등/안정기내장형,0.46950000000000003,9,2
83,형광등/직관형,0.005892857142857142,9,2
84,형광등/콤팩트형,0.006912556221889054,11,2
85,형광등/환형,0.7294890921885995,9,2
