class_id,class_name,mAP50_95,train,val
0,고철류/고철,0.04949999999999999,13,2
1,고철류/골프채,0.6450000000000001,9,2
2,고철류/기타,0.0,10,2
3,고철류/비철금속,0.0721875,9,2
4,고철류/전기프라이팬,0.06061296296296294,9,2
5,고철류/주전자,0.5747495120364345,9,3
6,고철류/철옷걸이,0.08303703703703705,12,2
7,고철류/프라이팬,0.03836439393939394,9,3
8,나무/기타,0.015910714285714285,13,2
9,나무/나무행거,0.39683898305084747,9,2
10,나무/도마,0.12854687499999998,9,2
11,나무/액자,0.2833970588235294,14,3
12,나무/장식품,0.0040408163265306125,12,2
13,나무/주걱,0.04240109890109891,10,2
14,나무/주방용품,0.04339090909090909,12,4
15,나무/포장재,0.099,9,2
16,도기류/그릇류,0.14550000000000002,15,3
17,도기류/기타,0.0,6,2
18,도기류/뚝배기,0.23243609022556386,9,2
19,도기류/받침,0.008884615384615383,9,2
20,도기류/병,0.0814090909090909,10,1
21,도기류/장식품,0.03422672872340427,10,2
22,도기류/주전자,0.009899999999999997,9,2
23,도기류/컵,0.5271969696969698,10,2
24,도기류/항아리,0.20324178403755871,10,2
25,도기류/화분,0.47539999999999993,10,2
26,비닐/과자봉지,0.0,9,2
27,비닐/기타,0.49196031746031743,7,2
28,비닐/리필용기,0.165,9,2
29,비닐/봉투,0.4552222222222224,10,2
30,비닐/에어캡,0.08293715794009915,9,2
31,비닐/일회용덮개,0.009118421052631578,9,2
32,비닐/포장제,0.01903846153846154,9,2
33,스티로폼/네모트레이,0.24706666666666663,18,3
34,스티로폼/보호재,0.3059779411764706,11,2
35,스티로폼/스티로폼,0.7140833333333334,10,3
36,스티로폼/포장용기,0.06389500000000001,10,3
37,유리병/기타,0.004640625000000001,9,2
38,유리병/기타술병,0.0193695652173913,9,2
39,유리병/맥주병,0.0470163759852477,9,2
40,유리병/물병,0.016998626373626376,9,2
41,유리병/박카스병,0.003700934579439252,10,2
42,유리병/소주병,0.0825,9,2
43,유리병/음료수병,0.057945601851851845,9,2
44,유리병/주방용기,0.5964519230769232,9,2
45,의류/기타,0.14360188664311313,5,0
46,의류/기타의류,0.0,9,2
47,의류/레깅스,0.08279166666666665,9,2
48,의류/면의류,0.0495,9,2
49,의류/상의,0.04455,13,2
50,의류/외투,0.20710526315789468,10,2
51,의류/원피스,0.04044460850357187,9,2
52,의류/하의,0.07257692307692308,9,2
53,의류/합성섬유,0.4654999999999999,9,2
54,종이류/기타,0.0,9,2
55,종이류/노트,0.5642307692307692,10,2
56,종이류/상자류,0.009241379310344827,9,3
57,종이류/신문지,0.018562500000000003,9,2
58,종이류/신발상자,0.18271283783783782,9,2
59,종이류/음료수곽,0.00825,9,2
60,종이류/종이봉투,0.05804166666666667,9,2
61,종이류/책자,0.24437500000000006,9,2
62,종이류/포장상자,0.0045,10,2
63,캔류/기타,0.14360188664311313,5,0
64,캔류/맥주캔,0.005432926829268292,10,2
65,캔류/스팸류,0.00951923076923077,9,2
66,캔류/음료수캔,0.49049999999999994,9,2
67,캔류/참기름캔,0.17445731707317075,9,2
68,캔류/커피캔,0.013921875,10,2
69,캔류/통조림캔,0.004125,9,2
70,페트병/기타,0.0,9,2
71,페트병/일회용음료수잔,0.05660344827586207,9,2
72,페트병/페트병,0.012270229633679602,10,2
73,플라스틱류/기타,0.00727375,11,2
74,플라스틱류/대용량플라스틱통,0.0825175355450237,16,2
75,플라스틱류/밀폐용기,0.0,18,2
76,플라스틱류/바구니,0.027916666666666666,12,3
77,플라스틱류/욕실용품,0.006313868613138686,11,3
78,플라스틱류/장남감,0.07891803599374021,10,2
79,형광등/LED전구,0.006817909356725146,9,3
80,형광등/기타,0.14360188664311313,14,0
81,형광등/백열전구,0.043097490347490344,10,2
82,형광등/안정기내장형,0.40756089743589746,9,2
83,형광등/직관형,0.0890648148148148,9,2
84,형광등/콤팩트형,0.0,11,2
85,형광등/환형,0.7121666666666665,9,2
