class_id,class_name,mAP50_95,train,val
0,고철류/고철,0.099,13,2
1,고철류/골프채,0.22563679245283014,9,2
2,고철류/기타,0.0,10,2
3,고철류/비철금속,0.0038372093023255815,9,2
4,고철류/전기프라이팬,0.08652173913043479,9,2
5,고철류/주전자,0.03669411764705882,9,3
6,고철류/철옷걸이,0.029221875,12,2
7,고철류/프라이팬,0.0030454545454545456,9,3
8,나무/기타,0.04125,13,2
9,나무/나무행거,0.2475,9,2
10,나무/도마,0.5538235294117647,9,2
11,나무/액자,0.1729485294117647,14,3
12,나무/장식품,0.02675250930153898,12,2
13,나무/주걱,0.6633333333333333,10,2
14,나무/주방용품,0.014717303450451169,12,4
15,나무/포장재,0.0225,9,2
16,도기류/그릇류,0.11768488372093018,15,3
17,도기류/기타,0.0,6,2
18,도기류/뚝배기,0.09905182314897412,9,2
19,도기류/받침,0.005785714285714286,9,2
20,도기류/병,0.01865625,10,1
21,도기류/장식품,0.2663679245283019,10,2
22,도기류/주전자,0.5253030303030303,9,2
23,도기류/컵,0.29000000000000004,10,2
24,도기류/항아리,0.019746710526315776,10,2
25,도기류/화분,0.4924722222222222,10,2
26,비닐/과자봉지,0.02900972850678733,9,2
27,비닐/기타,0.5107142857142858,7,2
28,비닐/리필용기,0.2475,9,2
29,비닐/봉투,0.27094173441734426,10,2
30,비닐/에어캡,0.04121428571428571,9,2
31,비닐/일회용덮개,0.0,9,2
32,비닐/포장제,0.002964071856287425,9,2
33,스티로폼/네모트레이,0.0578741818575215,18,3
34,스티로폼/보호재,0.5859090909090907,11,2
35,스티로폼/스티로폼,0.49007500000000004,10,3
36,스티로폼/포장용기,0.04243103448275863,10,3
37,유리병/기타,0.050553665413533844,9,2
38,유리병/기타술병,0.08544583333333333,9,2
39,유리병/맥주병,0.500263157894737,9,2
40,유리병/물병,0.009671956057369546,9,2
41,유리병/박카스병,0.0,10,2
42,유리병/소주병,0.17716216216216218,9,2
43,유리병/음료수병,0.007279411764705883,9,2
44,유리병/주방용기,0.05704819277108434,9,2
45,의류/기타,0.15397836270119403,5,0
46,의류/기타의류,0.0556875,9,2
47,의류/레깅스,0.11677051671732519,9,2
48,의류/면의류,0.02657288226969472,9,2
49,의류/상의,0.0309375,13,2
50,의류/외투,0.2211111111111111,10,2
51,의류/원피스,0.193125,9,2
52,의류/하의,0.0193695652173913,9,2
53,의류/합성섬유,0.11055555555555555,9,2
54,종이류/기타,0.0,9,2
55,종이류/노트,0.9949999999999999,10,2
56,종이류/상자류,0.007416666666666669,9,3
57,종이류/신문지,0.013026315789473683,9,2
58,종이류/신발상자,0.025104679802955655,9,2
59,종이류/음료수곽,0.007482009482009479,9,2
60,종이류/종이봉투,0.370575,9,2
61,종이류/책자,0.4455,9,2
62,종이류/포장상자,0.06768181818181818,10,2
63,캔류/기타,0.15397836270119403,5,0
64,캔류/맥주캔,0.03056451612903226,10,2
65,캔류/스팸류,0.17928571428571421,9,2
66,캔류/음료수캔,0.08001182432432434,9,2
67,캔류/참기름캔,0.011,9,2
68,캔류/커피캔,0.010702702702702705,10,2
69,캔류/통조림캔,0.013197115384615387,9,2
70,페트병/기타,0.005639240506329113,9,2
71,페트병/일회용음료수잔,0.10639285714285715,9,2
72,페트병/페트병,0.20415384615384619,10,2
73,플라스틱류/기타,0.007173913043478262,11,2
74,플라스틱류/대용량플라스틱통,0.18433985507246378,16,2
75,플라스틱류/밀폐용기,0.0,18,2
76,플라스틱류/바구니,0.2231243421052631,12,3
77,플라스틱류/욕실용품,0.01041919191919192,11,3
78,플라스틱류/장남감,0.004545918367346939,10,2
79,형광등/LED전구,0.1347779605263158,9,3
80,형광등/기타,0.15397836270119403,14,0
81,형광등/백열전구,0.026488888888888888,10,2
82,형광등/안정기내장형,0.6950000000000001,9,2
83,형광등/직관형,0.21057007687758728,9,2
84,형광등/콤팩트형,0.013991275397410255,11,2
85,형광등/환형,0.6950000000000001,9,2
