class_id,class_name,mAP50_95,train,val
0,고철류/고철,0.07875000000000001,13,2
1,고철류/골프채,0.34750000000000003,9,2
2,고철류/기타,0.0,10,2
3,고철류/비철금속,0.014268115942028986,9,2
4,고철류/전기프라이팬,0.00396,9,2
5,고철류/주전자,0.10484562211981567,9,3
6,고철류/철옷걸이,0.10522727272727277,12,2
7,고철류/프라이팬,0.5549999999999999,9,3
8,나무/기타,0.0,13,2
9,나무/나무행거,0.495,9,2
10,나무/도마,0.34750000000000003,9,2
11,나무/액자,0.4643238095238097,14,3
12,나무/장식품,0.05387566137566137,12,2
13,나무/주걱,0.061458568738229746,10,2
14,나무/주방용품,0.05211449864498645,12,4
15,나무/포장재,0.01706896551724138,9,2
16,도기류/그릇류,0.15923333333333334,15,3
17,도기류/기타,0.0,6,2
18,도기류/뚝배기,0.04725,9,2
19,도기류/받침,0.011785714285714285,9,2
20,도기류/병,0.0,10,1
21,도기류/장식품,0.053783783783783776,10,2
22,도기류/주전자,0.28198275862068983,9,2
23,도기류/컵,0.265,10,2
24,도기류/항아리,0.009899999999999997,10,2
25,도기류/화분,0.495,10,2
26,비닐/과자봉지,0.06364285714285714,9,2
27,비닐/기타,0.01903846153846154,7,2
28,비닐/리필용기,0.495,9,2
29,비닐/봉투,0.5099695740365111,10,2
30,비닐/에어캡,0.5244117647058825,9,2
31,비닐/일회용덮개,0.0,9,2
32,비닐/포장제,0.04853658536585366,9,2
33,스티로폼/네모트레이,0.08577291666666666,18,3
34,스티로폼/보호재,0.7450000000000001,11,2
35,스티로폼/스티로폼,0.7976875000000001,10,3
36,스티로폼/포장용기,0.026960606060606063,10,3
37,유리병/기타,0.012073170731707317,9,2
38,유리병/기타술병,0.011304325955734405,9,2
39,유리병/맥주병,0.2475,9,2
40,유리병/물병,0.0707142857142857,9,2
41,유리병/박카스병,0.0,10,2
42,유리병/소주병,0.5052272727272729,9,2
43,유리병/음료수병,0.06188644688644688,9,2
44,유리병/주방용기,0.495,9,2
45,의류/기타,0.17172281240803725,5,0
46,의류/기타의류,0.0,9,2
47,의류/레깅스,0.20071428571428576,9,2
48,의류/면의류,0.011785714285714285,9,2
49,의류/상의,0.04125,13,2
50,의류/외투,0.13726351351351349,10,2
51,의류/원피스,0.05584337349397591,9,2
52,의류/하의,0.495,9,2
53,의류/합성섬유,0.3141666666666666,9,2
54,종이류/기타,0.0,9,2
55,종이류/노트,0.5642307692307692,10,2
56,종이류/상자류,0.022542372881355934,9,3
57,종이류/신문지,0.004230769230769231,9,2
58,종이류/신발상자,0.08002173913043478,9,2
59,종이류/음료수곽,0.0,9,2
60,종이류/종이봉투,0.27477272727272734,9,2
61,종이류/책자,0.4455,9,2
62,종이류/포장상자,0.021058230683090703,10,2
63,캔류/기타,0.17172281240803725,5,0
64,캔류/맥주캔,0.2588636363636364,10,2
65,캔류/스팸류,0.11125317120111977,9,2
66,캔류/음료수캔,0.06974972737186479,9,2
67,캔류/참기름캔,0.0,9,2
68,캔류/커피캔,0.06364285714285714,10,2
69,캔류/통조림캔,0.002794354838709677,9,2
70,페트병/기타,0.0,9,2
71,페트병/일회용음료수잔,0.038269230769230785,9,2
72,페트병/페트병,0.02084210526315789,10,2
73,플라스틱류/기타,0.008114754098360656,11,2
74,플라스틱류/대용량플라스틱통,0.20590909090909096,16,2
75,플라스틱류/밀폐용기,0.0,18,2
76,플라스틱류/바구니,0.11166666666666665,12,3
77,플라스틱류/욕실용품,0.0695,11,3
78,플라스틱류/장남감,0.007615384615384616,10,2
79,형광등/LED전구,0.00432258064516129,9,3
80,형광등/기타,0.17172281240803725,14,0
81,형광등/백열전구,0.06697619047619048,10,2
82,형광등/안정기내장형,0.7227027027027029,9,2
83,형광등/직관형,0.06898337112622825,9,2
84,형광등/콤팩트형,0.013853571428571429,11,2
85,형광등/환형,0.9949999999999999,9,2
