status,id,name,family,description,seed,data_kind,cv_policy,dataset_yaml,requested_epochs,actual_epochs,train_minutes,best_pt,save_dir,per_class_csv,unknown_filtered_aug_args,hp_mode,hp_source,hp_params,precision,recall,f1,mAP50,mAP75,mAP50_95,inference_ms_per_image
OK,B00,no_aug_auto,baseline,기본 베이스라인: 증강 강제 전부 0 + optimizer auto,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\summary\runtime_processed.yaml,15,15,97.10193449666646,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\B00_no_aug_auto_seed42_e15\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\B00_no_aug_auto_seed42_e15,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\per_class\B00_no_aug_auto_seed42.csv,augmentations,auto,auto,{},0.8661811613288364,0.8120805615805277,0.838258865492082,0.8747659902939652,0.8685825963911737,0.8462661571702824,1.6732537025521876
OK,B01,yolo_default_aug_auto,baseline,YOLO 기본 증강 + optimizer auto,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\summary\runtime_processed.yaml,15,15,96.88753198333336,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\B01_yolo_default_aug_auto_seed42_e15\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\B01_yolo_default_aug_auto_seed42_e15,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\per_class\B01_yolo_default_aug_auto_seed42.csv,,auto,auto,{},0.856498982850255,0.8497411153535167,0.8531066662335687,0.8928468784106967,0.8878750530202225,0.8669542682514101,1.4510243980716262
OK,B02,yolo_default_aug_tuned,baseline,YOLO 기본 증강 + Optuna tuned,42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\summary\runtime_processed.yaml,15,15,98.06540869000018,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\B02_yolo_default_aug_tuned_seed42_e15\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\B02_yolo_default_aug_tuned_seed42_e15,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\per_class\B02_yolo_default_aug_tuned_seed42.csv,,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.8316557084874556,0.8363275988467151,0.8339851108679359,0.8796173666217089,0.8752782579217095,0.8532928130456479,1.5017142662586394
OK,B03,no_aug_tuned,baseline,증강 강제 전부 0 + Optuna tuned (순수 하이퍼파라미터 효과),42,processed,,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\summary\runtime_processed.yaml,15,15,94.87127442000006,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\B03_no_aug_tuned_seed42_e15\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\B03_no_aug_tuned_seed42_e15,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\per_class\B03_no_aug_tuned_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.8499126977625299,0.7960030057710543,0.8220749830741924,0.8656840185492701,0.8573290007991484,0.8336068145543508,1.4465413448666948
OK,C11,opencv_horizontal_flip,opencv_single,02번 최고 증강 조합 + Optuna tuned — OpenCV static augmentation: horizontal_flip,42,opencv,horizontal_flip,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\opencv_datasets\horizontal_flip\seed_42\data.yaml,15,15,98.32404140166666,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\C11_opencv_horizontal_flip_seed42_e15\weights\best.pt,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\runs\C11_opencv_horizontal_flip_seed42_e15,C:\AIchallengers\recycling_ssg_project\recycling_ssg\ai\models\yolo\04_experiment_damaged_data\report\per_class\C11_opencv_horizontal_flip_seed42.csv,augmentations,tuned,optuna_tuned,"{""optimizer"": ""SGD"", ""lr0"": 0.004928743342321972, ""lrf"": 0.35384036699409716, ""momentum"": 0.9485420920943789, ""weight_decay"": 1.4642481193608707e-05, ""warmup_epochs"": 3.5391917958627177, ""cos_lr"": true}",0.8061442904316838,0.817365883738469,0.8117163056353675,0.8508534473037782,0.8453171661993819,0.8209518156313897,1.561154020710703
